store_id,store_name,city,state,region,store_type
1493,Ganesan-Buch Store,Karawal Nagar,Telangana,South,Outlet
1494,Sawhney-Raj Market,Barasat,Kerala,South,Pop‑up
1495,"Borah, Tiwari and Bhardwaj Shop",Thrissur,Jammu & Kashmir,North,Pop‑up
1496,Kadakia Inc Market,Raiganj,Himachal Pradesh,North,Mall
1497,"Rau, Chaudry and Tata Outlet",Kavali,Uttar Pradesh,North,Flagship
1498,Lata Group Shop,Sri Ganganagar,Himachal Pradesh,North,Mall
1499,Balay-Sama Outlet,Junagadh,Chhattisgarh,Central,Pop‑up
1500,Mangat-Gole Store,Bangalore,Odisha,East,Flagship
1501,Borde and Sons Store,Chinsurah,Uttar Pradesh,Central,Pop‑up
1502,Kata-Sarkar Market,Siwan,Chhattisgarh,Central,Outlet
1503,Varty-Soni Market,Buxar,Lakshadweep,South,Pop‑up
1504,Basu-Kashyap Market,Shivpuri,Uttar Pradesh,Central,Mall
1505,Sani Inc Market,Kavali,Chhattisgarh,Central,Online
1506,Mammen Ltd Store,Lucknow,Sikkim,East,Online
1507,Seshadri and Sons Market,Aurangabad,Uttar Pradesh,Central,Flagship
1508,"Sha, Batra and Wable Market",Warangal,Uttar Pradesh,Central,Online
1509,"Chokshi, Loke and Khalsa Market",Jamnagar,Goa,West,Pop‑up
1510,"Acharya, Tella and Bera Outlet",Mangalore,Kerala,South,Flagship
1511,Wable-Trivedi Store,Medininagar,Uttar Pradesh,Central,Flagship
1512,Dara and Sons Outlet,Dibrugarh,Jharkhand,East,Flagship
1513,Bhakta PLC Outlet,Bareilly,Telangana,South,Online
1514,Vig-Khanna Shop,Arrah,Gujarat,West,Flagship
1515,Varkey-Sarraf Outlet,Solapur,Madhya Pradesh,Central,Pop‑up
1516,Kale Inc Market,Bhalswa Jahangir Pur,Madhya Pradesh,Central,Flagship
1517,Grewal-Swamy Store,Gangtok,Goa,West,Flagship
1518,"Buch, Kota and Hayer Store",Ulhasnagar,Andhra Pradesh,South,Online
1519,Dhillon-Khosla Store,Tadipatri,Chhattisgarh,Central,Flagship
1520,Shenoy-Ganesan Shop,Kochi,Haryana,North,Outlet
1521,Chandra LLC Shop,Chennai,Sikkim,East,Pop‑up
1522,Solanki Inc Outlet,Hosur,Madhya Pradesh,West,Flagship
1523,"Kala, Lal and Gera Market",Kadapa,Pondicherry,South,Pop‑up
1524,Sangha-Khatri Store,Raipur,Uttar Pradesh,Central,Online
1525,Srivastava-Sahni Shop,Dibrugarh,Chhattisgarh,Central,Online
1526,"Varma, Sibal and Rajagopalan Store",Thoothukudi,Uttar Pradesh,Central,Outlet
1527,"Bose, Srinivasan and Badami Store",Bikaner,Jammu & Kashmir,North,Online
1528,Balay-Rajagopalan Outlet,Aurangabad,Pondicherry,South,Mall
1529,Bumb Inc Shop,Morbi,Jammu & Kashmir,North,Online
1530,"Butala, Bhatt and Basak Shop",Ranchi,Pondicherry,South,Outlet
1531,Sharaf-Chanda Store,Panvel,Telangana,South,Pop‑up
1532,Sundaram-Kala Shop,Satna,Tamil Nadu,South,Mall
1533,Kata LLC Store,Panipat,Sikkim,East,Pop‑up
1534,Rajagopalan-Sangha Outlet,Kishanganj,Uttarakhand,North,Outlet
1535,Kumar-Magar Shop,Tirupati,Uttar Pradesh,Central,Pop‑up
1536,Mammen Inc Store,Amritsar,Maharashtra,West,Online
1537,Lall-Sood Market,Kumbakonam,Jharkhand,East,Flagship
1538,Keer Group Shop,Ghaziabad,Chhattisgarh,Central,Online
1539,Subramaniam-Chaudhari Store,Loni,Telangana,South,Flagship
1540,Yogi and Sons Market,Agra,Madhya Pradesh,West,Pop‑up
1541,Goda-Tak Outlet,Bihar Sharif,Jammu & Kashmir,North,Flagship
1542,Bajaj-Mane Outlet,Nadiad,Pondicherry,South,Pop‑up
1543,Chowdhury-Varma Shop,Ahmednagar,West Bengal,East,Mall
1544,Ahuja-Lata Shop,Belgaum,Kerala,South,Flagship
1545,Lanka-Tella Store,Tirunelveli,Lakshadweep,South,Outlet
1546,Ratta Inc Market,Berhampore,Pondicherry,South,Flagship
1547,Kumar-Sarna Shop,Gangtok,Madhya Pradesh,Central,Flagship
1548,"Butala, Shankar and Sarma Market",Panvel,Kerala,South,Mall
1549,Sen-Mahal Market,Moradabad,Chhattisgarh,Central,Outlet
1550,Dada Group Shop,Chinsurah,Tamil Nadu,South,Online
1551,Kaur and Sons Outlet,Rewa,Tamil Nadu,South,Mall
1552,Magar-Hora Outlet,Chandrapur,Jammu & Kashmir,North,Online
1553,Suresh-Dey Outlet,Bareilly,Uttar Pradesh,Central,Online
1554,Dayal and Sons Store,Sultan Pur Majra,Odisha,East,Outlet
1555,Mand PLC Shop,Shimla,Himachal Pradesh,North,Pop‑up
1556,"Wali, Kothari and Madan Market",Amaravati,West Bengal,East,Online
1557,Gulati Inc Shop,Bhatpara,Jharkhand,East,Online
1558,Mangat PLC Shop,Burhanpur,Pondicherry,South,Outlet
1559,Handa PLC Store,Chennai,Tamil Nadu,South,Mall
1560,Ganguly and Sons Store,Hindupur,Himachal Pradesh,North,Online
1561,"D’Alia, Comar and Basu Store",Jalgaon,Maharashtra,West,Outlet
1562,Varughese PLC Market,Naihati,Gujarat,West,Outlet
1563,"Hayre, Aggarwal and Bava Market",Kota,Maharashtra,West,Pop‑up
1564,Dasgupta-Bhavsar Shop,Haldia,Uttarakhand,North,Flagship
1565,Sane-Choudhry Store,Saharsa,Chhattisgarh,Central,Pop‑up
1566,Bhatnagar Group Store,Bhiwani,Bihar,East,Mall
1567,Kade and Sons Market,Khammam,Lakshadweep,South,Outlet
1568,Thakur PLC Market,Mangalore,Madhya Pradesh,West,Pop‑up
1569,Chaudhary-Bal Outlet,Pali,Maharashtra,West,Online
1570,Karnik-Reddy Store,Purnia,Gujarat,West,Outlet
1571,Thakur-Bhatnagar Market,Siliguri,Goa,West,Mall
1572,"Kaul, Sandal and Brar Market",Raipur,Sikkim,East,Flagship
1573,Basu-Jhaveri Store,Narasaraopet,Madhya Pradesh,Central,Pop‑up
1574,Khare LLC Shop,Lucknow,Maharashtra,West,Online
1575,Balay-Trivedi Store,Adoni,Haryana,North,Mall
1576,Gade and Sons Shop,Bettiah,Bihar,East,Pop‑up
1577,Choudhry-Balasubramanian Shop,Kozhikode,Odisha,East,Outlet
1578,"Dewan, Loke and Taneja Store",Imphal,Uttar Pradesh,Central,Mall
1579,Ganesh Inc Shop,Nagercoil,Goa,West,Pop‑up
1580,Char-Shanker Outlet,Kumbakonam,Himachal Pradesh,North,Flagship
1581,Goswami-Jani Market,Ranchi,Madhya Pradesh,Central,Pop‑up
1582,Basu-Sarkar Outlet,Thoothukudi,Andhra Pradesh,South,Mall
1583,"Bhargava, Chana and Dave Store",Salem,Goa,West,Outlet
1584,Dara-Chawla Store,Kadapa,Delhi,North,Outlet
1585,Walia LLC Market,Dhanbad,West Bengal,East,Pop‑up
1586,Bhandari-Cherian Store,Aurangabad,Karnataka,South,Mall
1587,Sahota Ltd Shop,Gandhidham,Andhra Pradesh,South,Online
1588,Badal Group Store,Vasai-Virar,Gujarat,West,Outlet
1589,Chauhan Inc Store,Ongole,Himachal Pradesh,North,Flagship
1590,Mannan and Sons Shop,Danapur,Jammu & Kashmir,North,Pop‑up
1591,Khurana and Sons Outlet,Guna,Goa,West,Outlet
1592,Choudhry Inc Outlet,Hapur,Andhra Pradesh,South,Online
1593,Lad Group Store,New Delhi,Punjab,North,Mall
1594,Butala-Kakar Shop,Raebareli,Maharashtra,West,Online
1595,"Mahajan, Shanker and Shanker Market",Mahbubnagar,Maharashtra,West,Flagship
1596,Varty-Sanghvi Store,Anand,Goa,West,Pop‑up
1597,Zacharia Ltd Shop,Akola,Bihar,East,Online
1598,Sani LLC Shop,Bangalore,Uttarakhand,North,Flagship
1599,"Rastogi, Arora and Yadav Outlet",Pudukkottai,Uttarakhand,North,Outlet
1600,"Arya, Seshadri and Keer Store",Pali,Uttarakhand,North,Flagship
1601,"Varghese, Basak and Varghese Outlet",Karaikudi,Pondicherry,South,Flagship
1602,"Chandra, Gala and Saxena Shop",Sonipat,Gujarat,West,Flagship
1603,"Sahota, Shah and Shan Outlet",Bhatpara,Kerala,South,Online
1604,"Gulati, Chada and Srinivas Market",Sikar,Uttar Pradesh,Central,Online
1605,"Raju, Bhandari and Chana Market",Kadapa,Pondicherry,South,Mall
1606,Dora-Ramakrishnan Outlet,Kavali,Karnataka,South,Pop‑up
1607,Sarma Group Outlet,Agartala,Jammu & Kashmir,North,Online
1608,Vala-Bumb Store,Madanapalle,Pondicherry,South,Pop‑up
1609,Hari-Uppal Outlet,Jalgaon,West Bengal,East,Mall
1610,"Banik, Bandi and Bakshi Store",Nanded,Uttar Pradesh,North,Outlet
1611,Handa-Dasgupta Shop,Meerut,Chhattisgarh,Central,Flagship
1612,"Sachdev, Tiwari and Venkatesh Store",Udupi,Uttar Pradesh,Central,Mall
1613,Bobal-Kara Outlet,Tinsukia,Odisha,East,Flagship
1614,Bedi-Seth Store,Pondicherry,Chhattisgarh,Central,Pop‑up
1615,"Dugar, Bail and Kuruvilla Outlet",Begusarai,Uttar Pradesh,Central,Flagship
1616,Mani-Gade Market,Chennai,Uttar Pradesh,North,Mall
1617,Keer-Gokhale Store,Kottayam,Rajasthan,North,Mall
1618,Hans-Sachdev Shop,Dehri,Uttarakhand,North,Online
1619,"Manne, Banik and Thakur Store",Kamarhati,Uttarakhand,North,Pop‑up
1620,"Swaminathan, Srinivas and Lalla Market",Vellore,Karnataka,South,Flagship
1621,Shere LLC Outlet,Latur,Uttar Pradesh,Central,Mall
1622,Baria-Divan Shop,Ambarnath,Chhattisgarh,Central,Pop‑up
1623,"Behl, Varty and Divan Market",Jorhat,Bihar,East,Outlet
1624,Maharaj Ltd Outlet,Karnal,Kerala,South,Mall
1625,Sahni-Bhatia Store,Hubli–Dharwad,Madhya Pradesh,West,Outlet
1626,Sankaran-Shroff Market,North Dumdum,Uttarakhand,North,Pop‑up
1627,"Ghosh, Bawa and Madan Store",Madurai,Uttar Pradesh,Central,Outlet
1628,Bedi Inc Outlet,Dibrugarh,Himachal Pradesh,North,Online
1629,Gaba-Baral Store,Gudivada,Uttar Pradesh,North,Outlet
1630,Koshy-Sibal Market,New Delhi,Odisha,East,Flagship
1631,"Bahl, Ranganathan and Ramakrishnan Outlet",Bhopal,Sikkim,East,Pop‑up
1632,Agrawal-Dube Outlet,Berhampore,Maharashtra,West,Mall
1633,"Chokshi, Soni and Kari Shop",Jhansi,Chhattisgarh,Central,Mall
1634,"Dey, Gera and Kaul Market",Shimoga,Bihar,East,Pop‑up
1635,"Virk, Walia and Sarkar Market",Gulbarga,Madhya Pradesh,Central,Flagship
1636,"Bassi, Atwal and Vohra Outlet",Hindupur,Jharkhand,East,Flagship
1637,Mannan-Rajagopal Outlet,Jehanabad,Delhi,North,Outlet
1638,"Mangal, Tailor and Rajan Shop",Jaipur,Madhya Pradesh,Central,Pop‑up
1639,Kalita-Mammen Shop,Bhimavaram,Bihar,East,Pop‑up
1640,"Tandon, Kulkarni and Bali Shop",Kanpur,Uttar Pradesh,North,Outlet
1641,"Chaudhari, Hans and Desai Market",Jhansi,Chhattisgarh,Central,Outlet
1642,Chada-Verma Market,Surat,Goa,West,Outlet
1643,"Singh, Talwar and Konda Shop",Bongaigaon,Madhya Pradesh,Central,Pop‑up
1644,Sangha Inc Store,Thoothukudi,Tamil Nadu,South,Pop‑up
1645,Kadakia-Samra Outlet,Begusarai,Madhya Pradesh,Central,Online
1646,Gara-Kunda Outlet,Motihari,Jharkhand,East,Outlet
1647,"Khare, Kohli and Handa Outlet",Amravati,Tamil Nadu,South,Pop‑up
1648,"Hayre, Ganesh and Shanker Shop",Rajahmundry,Kerala,South,Mall
1649,Khare-Virk Shop,Morbi,Chhattisgarh,Central,Outlet
1650,"Rana, Gara and Contractor Shop",Dhule,Bihar,East,Pop‑up
1651,Kota-Rattan Outlet,Bally,Jammu & Kashmir,North,Pop‑up
1652,Varghese PLC Store,Pallavaram,Telangana,South,Mall
1653,Wadhwa-Kala Shop,Ghaziabad,Lakshadweep,South,Online
1654,Borra-Bava Shop,Kolhapur,Maharashtra,West,Pop‑up
1655,"Vyas, Lala and Saini Shop",Jammu,Delhi,North,Mall
1656,Banik-Tak Outlet,Anantapuram,Gujarat,West,Flagship
1657,Shankar Group Shop,Kadapa,Kerala,South,Mall
1658,Choudhury LLC Market,Pune,Uttarakhand,North,Pop‑up
1659,Bhatnagar-Lad Outlet,Aizawl,Lakshadweep,South,Outlet
1660,Sarna-Shetty Store,Satara,Karnataka,South,Pop‑up
1661,Andra Inc Outlet,Jalgaon,West Bengal,East,Mall
1662,Lata and Sons Store,Chittoor,Sikkim,East,Online
1663,"Ranganathan, Ramakrishnan and Tiwari Outlet",Nandyal,Pondicherry,South,Online
1664,"Ramachandran, Lall and Sachdeva Outlet",Hubli–Dharwad,Uttar Pradesh,Central,Mall
1665,"Bandi, Andra and Bhakta Outlet",Dibrugarh,Punjab,North,Flagship
1666,Deo Ltd Outlet,Asansol,Telangana,South,Online
1667,"Venkatesh, Sabharwal and Jaggi Shop",Karimnagar,Jammu & Kashmir,North,Pop‑up
1668,"Tripathi, Sha and Borra Store",Ozhukarai,Himachal Pradesh,North,Outlet
1669,"Bandi, Setty and Gopal Market",Bhilwara,Haryana,North,Mall
1670,Vyas-Kohli Store,Mysore,Uttar Pradesh,Central,Outlet
1671,Virk-Vaidya Outlet,Rajahmundry,Kerala,South,Mall
1672,Swamy-Lal Market,Phusro,Uttar Pradesh,Central,Flagship
1673,Bhavsar-Borde Outlet,Sikar,Odisha,East,Flagship
1674,Rege and Sons Market,Jaunpur,Himachal Pradesh,North,Outlet
1675,"Kara, Shere and Konda Outlet",Begusarai,Tamil Nadu,South,Flagship
1676,Sampath LLC Store,South Dumdum,Jharkhand,East,Online
1677,Randhawa PLC Store,Bhubaneswar,Chhattisgarh,Central,Flagship
1678,"Gole, Dalal and Ranganathan Shop",Gudivada,Madhya Pradesh,West,Flagship
1679,"Chowdhury, Kurian and Kota Market",Hosur,Tamil Nadu,South,Outlet
1680,Chaudhari Inc Market,Bidar,Uttar Pradesh,North,Mall
1681,"Datta, Hari and Dayal Market",Farrukhabad,Odisha,East,Mall
1682,Dewan-Cherian Market,Vijayanagaram,Uttar Pradesh,Central,Online
1683,Shanker PLC Store,Belgaum,Pondicherry,South,Mall
1684,Anand-Chawla Shop,Ratlam,Bihar,East,Outlet
1685,Sarraf-Sharaf Store,Dindigul,Odisha,East,Flagship
1686,Shanker PLC Store,Rewa,Chhattisgarh,Central,Pop‑up
1687,Mann-Iyer Outlet,Delhi,Lakshadweep,South,Pop‑up
1688,Mann Group Shop,Proddatur,Gujarat,West,Online
1689,"Sarna, Bandi and Ahuja Store",Begusarai,Kerala,South,Mall
1690,Sani PLC Market,Ulhasnagar,Chhattisgarh,Central,Flagship
1691,Sood-Yadav Market,Orai,Himachal Pradesh,North,Online
1692,Sabharwal PLC Outlet,Tiruvottiyur,Madhya Pradesh,Central,Mall
1693,Sarna Group Market,Bahraich,Odisha,East,Online
1694,Garde and Sons Shop,Pudukkottai,Rajasthan,North,Online
1695,"Sundaram, Mandal and Deshmukh Store",Kollam,Rajasthan,North,Pop‑up
1696,Kala Group Shop,Ballia,Tamil Nadu,South,Flagship
1697,"Dasgupta, Chatterjee and Maharaj Store",Sambhal,Uttar Pradesh,North,Flagship
1698,"Varghese, Ganesh and Shroff Store",Ghaziabad,Maharashtra,West,Pop‑up
1699,Dar LLC Outlet,Dharmavaram,Madhya Pradesh,Central,Online
1700,Borah PLC Outlet,Jalgaon,Haryana,North,Flagship
1701,Vig-Wable Outlet,Karnal,Tamil Nadu,South,Outlet
1702,Ganesh-Khalsa Shop,Kirari Suleman Nagar,Punjab,North,Flagship
1703,"Datta, Gala and Mann Outlet",Vellore,Goa,West,Mall
1704,Toor and Sons Store,Sangli-Miraj & Kupwad,Uttar Pradesh,Central,Online
1705,Lal-Mani Store,Nagercoil,Rajasthan,North,Flagship
1706,Kamdar-Bhavsar Shop,Jodhpur,Maharashtra,West,Pop‑up
1707,Sahota Inc Shop,Ratlam,Chhattisgarh,Central,Outlet
1708,Bhat LLC Market,Karnal,Delhi,North,Outlet
1709,Deol and Sons Store,Rajahmundry,Chhattisgarh,Central,Online
1710,Sandal-Sodhi Store,Nagpur,Punjab,North,Outlet
1711,Gopal-Sood Store,Panipat,Chhattisgarh,Central,Online
1712,Chacko and Sons Store,Chennai,Jammu & Kashmir,North,Outlet
1713,Ghosh PLC Market,Muzaffarpur,Maharashtra,West,Pop‑up
1714,Sachdev-Sangha Outlet,Gandhidham,Uttar Pradesh,North,Outlet
1715,"Dara, Bassi and Buch Market",Karawal Nagar,Uttar Pradesh,Central,Pop‑up
1716,De-Bera Outlet,Shimla,Madhya Pradesh,West,Flagship
1717,Raj-Sood Shop,Mirzapur,Telangana,South,Outlet
1718,Sane-Ranganathan Market,Hyderabad,Pondicherry,South,Pop‑up
1719,Chakraborty and Sons Shop,Ludhiana,Madhya Pradesh,Central,Mall
1720,"Hans, Lala and Ramachandran Outlet",Amaravati,Karnataka,South,Online
1721,Vohra Inc Market,Rajkot,Uttar Pradesh,Central,Pop‑up
1722,Arora-Vala Store,Bhind,Madhya Pradesh,West,Outlet
1723,Suri Ltd Outlet,Latur,Gujarat,West,Flagship
1724,"Dixit, Bhandari and Comar Outlet",Bhagalpur,Tamil Nadu,South,Mall
1725,Shere-Saran Market,Alwar,Rajasthan,North,Outlet
1726,"Contractor, Wali and Sehgal Store",Raichur,Sikkim,East,Mall
1727,Atwal-Chanda Outlet,Bharatpur,Goa,West,Flagship
1728,"Chawla, Mallick and Hegde Store",Gorakhpur,Pondicherry,South,Outlet
1729,"Balakrishnan, Mani and Kade Shop",Shimla,Jharkhand,East,Outlet
1730,"Chander, Bera and Verma Market",Tinsukia,West Bengal,East,Pop‑up
1731,Yadav Inc Shop,Uluberia,Gujarat,West,Mall
1732,Jhaveri and Sons Shop,Gulbarga,Chhattisgarh,Central,Outlet
1733,"Bala, Mann and Sabharwal Market",Hajipur,Delhi,North,Pop‑up
1734,Anand-Vohra Shop,Mehsana,Andhra Pradesh,South,Outlet
1735,Taneja-Deol Store,Chittoor,Andhra Pradesh,South,Outlet
1736,"Goel, Sahni and Jayaraman Store",Cuttack,Odisha,East,Mall
1737,Chowdhury Ltd Market,Kulti,Lakshadweep,South,Outlet
1738,Dayal Inc Outlet,Jodhpur,Andhra Pradesh,South,Online
1739,Buch-Kunda Market,Khandwa,Bihar,East,Outlet
1740,Babu LLC Store,Solapur,Bihar,East,Outlet
1741,"Hegde, Dhingra and Sarraf Market",Tiruchirappalli,Madhya Pradesh,Central,Online
1742,Mann Ltd Outlet,Rewa,Uttar Pradesh,North,Outlet
1743,"Chacko, Subramanian and Bandi Shop",Mysore,Goa,West,Mall
1744,"Zachariah, Sur and Sharaf Market",Mirzapur,Himachal Pradesh,North,Pop‑up
1745,Dugal-Dhawan Store,Pune,Rajasthan,North,Flagship
1746,Bava Group Store,Visakhapatnam,Uttar Pradesh,North,Online
1747,Batra Inc Store,Parbhani,Sikkim,East,Mall
1748,"Singh, Sura and Wali Market",Bhusawal,Maharashtra,West,Pop‑up
1749,Vohra-Gole Shop,Hosur,Pondicherry,South,Online
1750,"Jani, Tailor and Mani Shop",Miryalaguda,Madhya Pradesh,West,Outlet
1751,Goyal Group Market,Kakinada,Chhattisgarh,Central,Flagship
1752,Agrawal PLC Outlet,Morena,Uttar Pradesh,Central,Flagship
1753,Bhatt and Sons Store,Saharanpur,Pondicherry,South,Outlet
1754,Kari-Dyal Store,North Dumdum,Telangana,South,Online
1755,Vyas-Trivedi Store,Tinsukia,Sikkim,East,Mall
1756,Saha Group Market,Bhalswa Jahangir Pur,Tamil Nadu,South,Outlet
1757,Khosla PLC Market,Surat,Pondicherry,South,Outlet
1758,Venkataraman LLC Store,Bellary,Chhattisgarh,Central,Flagship
1759,Chawla-Chander Market,Gwalior,Pondicherry,South,Flagship
1760,Shenoy-Dara Market,Singrauli,Madhya Pradesh,West,Outlet
1761,"Ghose, Maharaj and Vora Market",Warangal,Pondicherry,South,Mall
1762,Barman-Krishnan Outlet,Faridabad,Himachal Pradesh,North,Pop‑up
1763,Jaggi-Dhar Outlet,Nagaon,Gujarat,West,Outlet
1764,Grover Inc Outlet,Durgapur,Madhya Pradesh,Central,Flagship
1765,Singh-Hans Store,Mira-Bhayandar,Kerala,South,Pop‑up
1766,Anand-Chowdhury Outlet,Pondicherry,Karnataka,South,Online
1767,"Suresh, Sridhar and Sarma Market",Ramgarh,Madhya Pradesh,West,Pop‑up
1768,Mand PLC Store,Dewas,Gujarat,West,Pop‑up
1769,"Malhotra, Bahl and Dass Market",Kalyan-Dombivli,Madhya Pradesh,West,Pop‑up
1770,Sathe PLC Store,Noida,Telangana,South,Flagship
1771,Rana-Varty Outlet,Proddatur,Himachal Pradesh,North,Online
1772,Goswami Ltd Store,Chittoor,Madhya Pradesh,Central,Flagship
1773,Sood and Sons Market,Loni,Pondicherry,South,Outlet
1774,Gera and Sons Outlet,Hosur,Bihar,East,Outlet
1775,Chada-Chand Shop,Ghaziabad,Maharashtra,West,Online
1776,Chaudry-Ganesan Shop,Gulbarga,Madhya Pradesh,West,Mall
1777,Walla and Sons Shop,Hindupur,Punjab,North,Pop‑up
1778,Rao and Sons Outlet,Bhavnagar,Rajasthan,North,Mall
1779,"Wali, Khalsa and Batta Shop",Morena,Uttar Pradesh,North,Online
1780,Trivedi PLC Outlet,Nagaon,Sikkim,East,Flagship
1781,Badal-Gole Shop,Bally,Pondicherry,South,Pop‑up
1782,Divan and Sons Store,Haridwar,Madhya Pradesh,Central,Online
1783,"Bava, Karnik and Bhandari Market",Unnao,Jammu & Kashmir,North,Mall
1784,"Wali, Bal and Singh Market",Bhalswa Jahangir Pur,Himachal Pradesh,North,Online
1785,Hari-Sachar Outlet,Karaikudi,Lakshadweep,South,Flagship
1786,Basu LLC Market,Bally,Karnataka,South,Outlet
1787,"Vaidya, Roy and Singh Outlet",Sirsa,Uttar Pradesh,Central,Flagship
1788,Khosla-Dutta Store,Jaipur,Maharashtra,West,Mall
1789,"Kaul, Wadhwa and Hora Outlet",Kozhikode,Himachal Pradesh,North,Flagship
1790,Sastry Ltd Outlet,Jalgaon,Uttar Pradesh,North,Online
1791,Dasgupta-Mandal Shop,Agartala,Kerala,South,Pop‑up
1792,"Chakrabarti, Rao and Grover Outlet",Satna,Uttar Pradesh,North,Flagship
1793,Jha-Yadav Shop,Hapur,Uttar Pradesh,North,Online
1794,Babu Inc Shop,Jalandhar,Kerala,South,Mall
1795,"Basak, Balakrishnan and Kaur Store",Ujjain,Odisha,East,Mall
1796,Jhaveri Ltd Shop,Madhyamgram,Madhya Pradesh,Central,Mall
1797,Wable LLC Outlet,Thiruvananthapuram,Bihar,East,Mall
1798,Savant-Comar Store,Jalgaon,Himachal Pradesh,North,Pop‑up
1799,Ramesh-Desai Outlet,Motihari,Uttarakhand,North,Flagship
1800,Bedi Inc Store,Chinsurah,Haryana,North,Outlet
1801,Ray PLC Store,Durg,Madhya Pradesh,West,Online
1802,"Zacharia, Lad and Wable Shop",Narasaraopet,Pondicherry,South,Mall
1803,Devi Ltd Shop,Shimoga,Bihar,East,Online
1804,"Banerjee, Randhawa and Sankar Store",Hazaribagh,Madhya Pradesh,West,Mall
1805,Dhingra-Sethi Shop,Kottayam,Chhattisgarh,Central,Outlet
1806,Dugal LLC Store,Chinsurah,Odisha,East,Outlet
1807,Verma Ltd Outlet,Serampore,Sikkim,East,Pop‑up
1808,Sule-Ramachandran Store,Rewa,Bihar,East,Online
1809,Koshy-Kumar Market,Ongole,Rajasthan,North,Online
1810,"Keer, Bakshi and Batta Outlet",Kalyan-Dombivli,Bihar,East,Pop‑up
1811,Deol PLC Outlet,Chennai,Gujarat,West,Mall
1812,Sharaf Ltd Market,Bikaner,Himachal Pradesh,North,Mall
1813,"Bajaj, Virk and Sunder Store",Tezpur,Maharashtra,West,Online
1814,Rao-Bhatnagar Store,Purnia,Madhya Pradesh,Central,Online
1815,Mahajan-Tailor Outlet,Bhatpara,Karnataka,South,Online
1816,Babu Inc Outlet,Katihar,Chhattisgarh,Central,Online
1817,Kumer Group Shop,Karimnagar,Kerala,South,Pop‑up
1818,Bhasin Group Outlet,Gulbarga,Bihar,East,Pop‑up
1819,Kade-Master Market,Salem,Jharkhand,East,Outlet
1820,Master-Manda Market,Sagar,Kerala,South,Mall
1821,Hegde-Raj Shop,Narasaraopet,Karnataka,South,Pop‑up
1822,"Bhasin, Bedi and Edwin Outlet",Amritsar,Sikkim,East,Mall
1823,Kurian Inc Store,Baranagar,Rajasthan,North,Flagship
1824,Deshpande-Virk Outlet,Silchar,Uttar Pradesh,Central,Online
1825,Aurora Inc Outlet,Shahjahanpur,Uttar Pradesh,Central,Pop‑up
1826,Arya-Krish Outlet,Jabalpur,Sikkim,East,Flagship
1827,Char Inc Market,Jaipur,Tamil Nadu,South,Outlet
1828,Sidhu-Badami Store,Ambarnath,Bihar,East,Online
1829,"Anand, Dani and Vora Market",Nellore,Madhya Pradesh,Central,Online
1830,Setty Ltd Outlet,Bharatpur,Uttar Pradesh,North,Pop‑up
1831,Ahuja LLC Outlet,Nizamabad,Madhya Pradesh,Central,Mall
1832,Samra Group Store,Ambala,West Bengal,East,Online
1833,"Varughese, Sagar and Sabharwal Outlet",Raipur,Pondicherry,South,Outlet
1834,Barad-Rana Market,Jorhat,Madhya Pradesh,Central,Mall
1835,"Borah, Rastogi and Bhattacharyya Outlet",Chapra,Uttar Pradesh,Central,Outlet
1836,"Borra, Datta and Kulkarni Market",Bhilwara,Uttarakhand,North,Mall
1837,"Yohannan, Balan and Reddy Market",Loni,Chhattisgarh,Central,Online
1838,Char-Bose Market,Sirsa,Jammu & Kashmir,North,Mall
1839,Mandal-Wali Market,Tadipatri,Jammu & Kashmir,North,Flagship
1840,"Brahmbhatt, Das and Kata Outlet",Karimnagar,West Bengal,East,Pop‑up
1841,"Kapoor, Khosla and Sundaram Market",Gandhinagar,Madhya Pradesh,West,Flagship
1842,"Ram, Dayal and Chaudhuri Store",Pimpri-Chinchwad,Lakshadweep,South,Mall
1843,Jayaraman-Master Store,Katni,Telangana,South,Pop‑up
1844,Zachariah-Bakshi Shop,Bareilly,Andhra Pradesh,South,Pop‑up
1845,Baria PLC Market,Raebareli,Chhattisgarh,Central,Pop‑up
1846,Sankar-Karpe Store,Unnao,Uttar Pradesh,North,Pop‑up
1847,"Mangal, Uppal and Sengupta Shop",Thoothukudi,Goa,West,Outlet
1848,"Arya, Chandra and Bala Market",Hosur,Karnataka,South,Online
1849,"Vaidya, Mall and Kant Shop",Jalna,Odisha,East,Outlet
1850,Bandi-Sehgal Outlet,Kalyan-Dombivli,Andhra Pradesh,South,Online
1851,"Vig, Sekhon and Singhal Store",Motihari,Gujarat,West,Pop‑up
